"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
370,"VRNS","Varonis Systems Inc","Technology","Software - Infrastructure","USA",3560.50,,30.20,-2.93%,3156495
371,"CALX","Calix Inc","Technology","Software - Infrastructure","USA",3590.20,,54.17,0.97%,614098
372,"FRSH","Freshworks Inc","Technology","Software - Application","USA",3620.52,,12.84,1.90%,2941586
373,"DLO","DLocal Limited","Technology","Software - Infrastructure","USA",3916.93,26.18,13.29,-1.34%,1617623
374,"STNE","StoneCo Ltd","Technology","Software - Infrastructure","Cayman Islands",3986.24,,14.68,-6.68%,14476301
375,"AVT","Avnet Inc","Technology","Electronics & Computer Distribution","USA",4039.63,18.51,49.67,1.10%,760191
376,"RUN","Sunrun Inc","Technology","Solar","USA",4079.30,,17.58,-4.20%,6814818
377,"VIAV","Viavi Solutions Inc","Technology","Communication Equipment","USA",4089.00,278.84,18.32,4.69%,6065605
378,"ENPH","Enphase Energy Inc","Technology","Solar","USA",4089.37,21.62,31.25,1.59%,10644423
379,"NOVT","Novanta Inc","Technology","Scientific & Technical Instruments","USA",4147.77,79.26,115.94,-1.26%,255713
380,"COMM","CommScope Holding Company Inc","Technology","Communication Equipment","USA",4247.09,,19.17,1.81%,2177540
381,"VICR","Vicor Corp","Technology","Electronic Components","USA",4323.71,53.04,96.83,2.42%,245391
382,"CLBT","Cellebrite DI Ltd","Technology","Software - Infrastructure","Israel",4377.51,59.76,18.28,0.44%,731957
383,"PAY","Paymentus Holdings Inc","Technology","Software - Infrastructure","USA",4413.83,76.38,35.19,-3.59%,417228
384,"DOCN","DigitalOcean Holdings Inc","Technology","Software - Infrastructure","USA",4419.07,19.60,48.30,4.43%,1856664
385,"FORM","FormFactor Inc","Technology","Semiconductor Equipment & Materials","USA",4453.36,109.39,57.45,0.17%,587345
386,"YOU","Clear Secure Inc","Technology","Software - Application","USA",4460.87,17.56,33.50,1.61%,858242
387,"OS","OneStream Inc","Technology","Software - Infrastructure","USA",4476.38,,18.36,-1.98%,2092205
388,"ITRI","Itron Inc","Technology","Scientific & Technical Instruments","USA",4482.58,17.60,97.87,-1.30%,457680
389,"OSIS","OSI Systems, Inc","Technology","Electronic Components","USA",4516.11,30.15,266.00,-1.85%,188990
390,"BOX","Box Inc","Technology","Software - Infrastructure","USA",4528.86,25.50,31.62,-0.60%,2287615
391,"LPL","LG Display Co Ltd. ADR","Technology","Consumer Electronics","South Korea",4540.00,,4.54,2.25%,258041
392,"ZETA","Zeta Global Holdings Corp","Technology","Software - Infrastructure","USA",4583.19,,19.05,2.70%,4025597
393,"QTWO","Q2 Holdings Inc","Technology","Software - Application","USA",4597.21,151.78,73.52,1.20%,578337
394,"SAIC","Science Applications International Corp","Technology","Information Technology Services","USA",4630.27,12.84,100.61,-1.16%,1195725
395,"SLAB","Silicon Laboratories Inc","Technology","Semiconductors","USA",4649.35,,141.52,2.00%,324032
396,"VSAT","Viasat, Inc","Technology","Communication Equipment","USA",4728.83,,34.96,-0.51%,962039
397,"ACIW","ACI Worldwide Inc","Technology","Software - Infrastructure","USA",4732.77,18.57,45.91,-0.95%,853914
398,"S","SentinelOne Inc","Technology","Software - Infrastructure","USA",4735.29,,14.52,-14.44%,36295272
399,"BULL","Webull Corp","Technology","Software - Application","USA",4752.21,,9.47,-1.56%,12475418
400,"CCC","CCC Intelligent Solutions Holdings Inc","Technology","Software - Application","USA",4754.57,,7.42,-1.20%,6741337
401,"PI","Impinj Inc","Technology","Semiconductors","USA",4765.07,,158.26,0.94%,582474
402,"BDC","Belden Inc","Technology","Communication Equipment","USA",4793.84,21.67,121.98,1.18%,232709
403,"ST","Sensata Technologies Holding Plc","Technology","Scientific & Technical Instruments","USA",4887.52,,33.55,1.12%,1293123
404,"PONY","Pony AI Inc. ADR","Technology","Information Technology Services","China",5004.79,,14.20,-2.74%,3683569
405,"INGM","Ingram Micro Holding Corp","Technology","Information Technology Services","USA",5101.08,17.62,21.70,0.05%,245525
406,"WK","Workiva Inc","Technology","Software - Application","USA",5184.55,,92.37,0.24%,459736
407,"QLYS","Qualys Inc","Technology","Software - Infrastructure","USA",5238.18,28.30,146.08,-2.37%,436249
408,"VNT","Vontier Corporation","Technology","Scientific & Technical Instruments","USA",5252.62,13.30,36.20,0.47%,960225
409,"WEX","WEX Inc","Technology","Software - Infrastructure","USA",5273.58,19.98,153.80,1.67%,267800
410,"CORZ","Core Scientific Inc","Technology","Software - Infrastructure","USA",5305.13,122.83,17.11,0.18%,7120306
411,"BMI","Badger Meter Inc","Technology","Scientific & Technical Instruments","USA",5308.69,38.38,180.14,1.31%,237228
412,"CVLT","Commvault Systems Inc","Technology","Software - Application","USA",5334.98,68.16,120.99,-0.29%,1201945
413,"BILL","BILL Holdings Inc","Technology","Software - Application","USA",5353.37,,53.45,1.48%,2134503
414,"CAMT","Camtek Ltd","Technology","Semiconductor Equipment & Materials","Israel",5357.86,132.46,117.07,-1.13%,315460
415,"SOUN","SoundHound AI Inc","Technology","Software - Application","USA",5360.42,,12.76,-0.31%,18291369
416,"ALGM","Allegro Microsystems Inc","Technology","Semiconductors","USA",5409.18,,29.22,1.39%,1644958
417,"WIX","Wix.com Ltd","Technology","Software - Infrastructure","Israel",5580.87,43.43,100.22,-2.36%,875323
418,"RAL","Ralliant Corp","Technology","Electronic Components","USA",5764.38,,51.10,-1.03%,2922260
419,"OLED","Universal Display Corp","Technology","Electronic Components","USA",5766.87,26.10,121.30,-0.13%,693834
420,"ARW","Arrow Electronics Inc","Technology","Electronics & Computer Distribution","USA",5794.00,12.42,112.48,1.05%,455849
421,"KD","Kyndryl Holdings Inc","Technology","Information Technology Services","USA",5988.39,15.44,26.20,-0.27%,1596817
422,"FOUR","Shift4 Payments Inc","Technology","Software - Infrastructure","USA",6104.09,32.33,68.88,-0.69%,1251058
423,"LIF","Life360 Inc","Technology","Software - Application","USA",6115.24,221.78,78.00,3.28%,746144
424,"GTLB","Gitlab Inc","Technology","Software - Infrastructure","USA",6289.03,,37.35,-0.43%,6338638
425,"CRUS","Cirrus Logic, Inc","Technology","Semiconductors","USA",6318.58,17.60,123.82,1.59%,444374
426,"CWAN","Clearwater Analytics Holdings Inc","Technology","Software - Application","USA",6353.66,14.19,21.71,-0.09%,3002558
427,"CGNX","Cognex Corp","Technology","Scientific & Technical Instruments","USA",6439.12,59.34,38.42,-1.23%,1465903
428,"EXLS","ExlService Holdings Inc","Technology","Information Technology Services","USA",6462.30,27.58,40.72,-0.49%,797885
429,"NICE","NICE Ltd ADR","Technology","Software - Application","Israel",6556.79,11.96,106.20,-1.37%,1183995
430,"SRAD","Sportradar Group AG","Technology","Software - Application","Switzerland",6983.97,67.57,22.46,-1.53%,1472304
431,"BLSH","Bullish","Technology","Software - Infrastructure","Cayman Islands",6999.09,,46.45,-4.07%,1677599
432,"GDS","GDS Holdings Limited ADR","Technology","Information Technology Services","China",7074.75,61.42,35.21,4.23%,1176139
433,"PSN","Parsons Corp","Technology","Information Technology Services","USA",7097.46,18.97,66.65,-21.09%,11658858
434,"DBX","Dropbox Inc","Technology","Software - Infrastructure","USA",7347.55,16.63,29.34,-1.48%,2397493
435,"SMTC","Semtech Corp","Technology","Semiconductors","USA",7367.11,261.70,79.61,1.70%,1570274
436,"TTMI","TTM Technologies Inc","Technology","Electronic Components","USA",7619.61,58.77,73.74,1.24%,2534154
437,"FROG","JFrog Ltd","Technology","Software - Application","USA",7663.12,,64.77,4.27%,3237768
438,"ONTO","Onto Innovation Inc","Technology","Semiconductor Equipment & Materials","USA",7714.36,44.37,157.40,-1.29%,649733
439,"ESTC","Elastic N.V","Technology","Software - Application","USA",7868.19,,74.67,1.27%,1470099
440,"PCTY","Paylocity Holding Corp","Technology","Software - Application","USA",7967.99,36.68,146.52,0.15%,433280
441,"MNDY","Monday.Com Ltd","Technology","Software - Application","Israel",7968.37,128.00,156.94,1.41%,978175
442,"DSGX","Descartes Systems Group Inc","Technology","Software - Application","Canada",7970.93,52.24,92.75,-2.23%,1089231
443,"G","Genpact Ltd","Technology","Information Technology Services","Bermuda",7994.86,14.94,46.37,0.78%,1701601
444,"NTSK","Netskope Inc","Technology","Software - Infrastructure","USA",8069.01,,20.73,5.34%,2972937
445,"CFLT","Confluent Inc","Technology","Software - Infrastructure","USA",8094.89,,23.14,-0.90%,5564226
446,"QRVO","Qorvo Inc","Technology","Semiconductors","USA",8312.80,38.85,89.96,1.11%,771075
447,"OTEX","Open Text Corp","Technology","Software - Application","Canada",8447.38,17.57,33.52,-0.74%,801566
448,"APPF","Appfolio Inc","Technology","Software - Application","USA",8456.21,42.26,235.41,-0.15%,172927
449,"DOX","Amdocs Ltd","Technology","Software - Infrastructure","USA",8477.08,15.19,77.07,0.81%,818255
450,"SANM","Sanmina Corp","Technology","Electronic Components","USA",8626.00,35.48,158.09,-1.66%,389222
451,"AUR","Aurora Innovation Inc","Technology","Information Technology Services","USA",8631.75,,4.46,-2.41%,12149286
452,"APLD","Applied Digital Corporation","Technology","Information Technology Services","USA",8696.03,,31.22,0.26%,27001639
453,"KVYO","Klaviyo Inc","Technology","Software - Application","USA",8904.37,,29.49,-1.63%,1934380
454,"CHYM","Chime Financial Inc","Technology","Software - Application","USA",9034.82,,24.12,1.47%,4478434
455,"IDCC","Interdigital Inc","Technology","Software - Application","USA",9143.95,23.96,355.18,1.25%,205255
456,"LYFT","Lyft Inc","Technology","Software - Application","USA",9173.15,63.68,22.97,2.00%,11901333
457,"SITM","SiTime Corp","Technology","Semiconductors","USA",9188.73,,352.05,0.45%,474333
458,"DUOL","Duolingo Inc","Technology","Software - Application","USA",9214.57,25.40,199.75,6.04%,2127158
459,"RGTI","Rigetti Computing Inc","Technology","Computer Hardware","USA",9277.03,,28.11,-6.49%,51097788
460,"PAYC","Paycom Software Inc","Technology","Software - Application","USA",9324.90,20.60,165.72,-0.25%,807844
461,"QBTS","D-Wave Quantum Inc","Technology","Computer Hardware","USA",9453.29,,27.00,-6.02%,38125354
462,"TTAN","ServiceTitan Inc","Technology","Software - Application","USA",9793.28,,105.60,10.47%,4686792
463,"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",9902.89,42.59,324.45,1.22%,186747
464,"PATH","UiPath Inc","Technology","Software - Infrastructure","USA",9914.17,43.92,18.67,1.03%,43510186
465,"PEGA","Pegasystems Inc","Technology","Software - Application","USA",10202.04,40.73,60.11,5.46%,1775046
466,"SWKS","Skyworks Solutions, Inc","Technology","Semiconductors","USA",10306.48,22.51,69.32,0.45%,2415749
467,"AMKR","AMKOR Technology Inc","Technology","Semiconductor Equipment & Materials","USA",10686.17,34.84,43.23,0.12%,4110566
468,"YMM","Full Truck Alliance Co Ltd ADR","Technology","Software - Application","China",10735.37,22.50,11.52,2.22%,7059699
469,"LSCC","Lattice Semiconductor Corp","Technology","Semiconductors","USA",10785.61,400.05,78.85,3.98%,2643689
470,"MANH","Manhattan Associates, Inc","Technology","Software - Application","USA",10827.80,51.04,179.69,0.61%,388759
471,"RMBS","Rambus Inc","Technology","Semiconductors","USA",10937.25,48.22,101.60,2.82%,1343286
472,"MKSI","MKS Inc","Technology","Scientific & Technical Instruments","USA",10944.60,39.63,162.94,-0.25%,809059
473,"DAY","Dayforce Inc","Technology","Software - Application","USA",11053.62,,69.07,-0.06%,5955847
474,"EPAM","EPAM Systems Inc","Technology","Information Technology Services","USA",11247.40,31.07,203.60,1.04%,975505
475,"SAIL","Sailpoint Inc","Technology","Software - Infrastructure","USA",11266.30,,20.24,1.96%,2582708
476,"KLAR","Klarna Group plc","Technology","Software - Infrastructure","United Kingdom",11823.02,,31.34,-3.57%,2363915
477,"AKAM","Akamai Technologies Inc","Technology","Software - Infrastructure","USA",12011.31,24.48,83.49,-3.59%,3069367
478,"PCOR","Procore Technologies Inc","Technology","Software - Application","USA",12059.80,,77.57,1.02%,1802788
479,"SNX","TD Synnex Corp","Technology","Electronics & Computer Distribution","USA",12606.58,16.80,154.80,0.20%,683089
